-730712.0395;-964834.9159;288.5700;50.798574391;14.440106439;332
-730703.8573;-964840.6617;288.7170;50.798533226;14.440232503;332.147
-730695.6512;-964846.3741;288.8843;50.798492387;14.440358839;332.314
-730687.4450;-964852.0865;289.0516;50.798451548;14.440485176;332.481
-730679.2389;-964857.7989;289.2190;50.798410708;14.440611511;332.649
-730671.0327;-964863.5112;289.3863;50.79836987;14.440737847;332.816
-730662.8266;-964869.2236;289.5536;50.79832903;14.440864181;332.984
-730654.6081;-964874.9205;289.5700;50.798288344;14.44099066;333
-730646.3883;-964880.6156;289.5700;50.798247675;14.441117153;333
-730638.1685;-964886.3108;289.5700;50.798207005;14.441243646;333
-730629.9487;-964892.0060;289.5700;50.798166335;14.44137014;333
-730621.5635;-964897.4513;289.5699;50.798128092;14.441498475;333
-730613.1121;-964902.7967;289.5698;50.79809082;14.441627547;333
-730604.6606;-964908.1421;289.5696;50.798053548;14.44175662;333
-730596.2092;-964913.4875;289.5695;50.798016276;14.441885692;333
-730587.7577;-964918.8329;289.5694;50.797979003;14.442014766;333
-730579.3063;-964924.1783;289.5692;50.797941731;14.442143837;333
-730570.8549;-964929.5236;289.5691;50.797904459;14.442272908;333
-730562.4873;-964934.9925;289.7008;50.797865983;14.44240104;333.131
-730554.2404;-964940.6393;290.0227;50.797825776;14.442527819;333.453
-730545.9936;-964946.2861;290.3445;50.797785569;14.442654596;333.775
-730537.7468;-964951.9329;290.6663;50.797745361;14.442781373;334.097
-730529.5000;-964957.5798;290.9881;50.797705152;14.44290815;334.419
-730521.2532;-964963.2266;291.3099;50.797664944;14.443034926;334.741
-730513.0064;-964968.8734;291.6317;50.797624736;14.443161702;335.063
-730504.7595;-964974.5202;291.9536;50.797584528;14.44328848;335.385
-730496.5127;-964980.1670;292.2754;50.79754432;14.443415256;335.707
-730488.2659;-964985.8138;292.5972;50.797504112;14.443542031;336.028
-730480.0191;-964991.4606;292.9190;50.797463903;14.443668807;336.35
-730471.7723;-964997.1074;293.2408;50.797423694;14.443795582;336.672
-730463.5255;-965002.7542;293.5626;50.797383485;14.443922357;336.994
-730455.2786;-965008.4010;293.8845;50.797343276;14.444049133;337.316
-730447.0318;-965014.0479;294.2063;50.797303066;14.444175908;337.638
-730438.7850;-965019.6947;294.5281;50.797262857;14.444302682;337.96
-730430.5382;-965025.3415;294.8499;50.797222648;14.444429457;338.282
-730422.2914;-965030.9883;295.1717;50.797182438;14.444556231;338.604
-730414.0446;-965036.6351;295.4935;50.797142228;14.444683004;338.925
-730405.7978;-965042.2819;295.8154;50.797102019;14.444809778;339.247
-730397.5509;-965047.9287;296.1372;50.797061809;14.444936553;339.569
-730389.3041;-965053.5755;296.4590;50.797021599;14.445063326;339.891
-730381.0573;-965059.2223;296.7808;50.796981388;14.445190099;340.213
-730372.8105;-965064.8692;297.1026;50.796941177;14.445316872;340.535
-730364.5637;-965070.5160;297.4244;50.796900966;14.445443644;340.857
-730356.3169;-965076.1628;297.7463;50.796860756;14.445570416;341.179
-730348.0700;-965081.8096;298.0681;50.796820545;14.44569719;341.501
-730339.8232;-965087.4564;298.3899;50.796780334;14.445823962;341.822
-730331.5764;-965093.1032;298.7117;50.796740123;14.445950733;342.144
-730323.3296;-965098.7500;299.0335;50.796699912;14.446077505;342.466
-730315.0828;-965104.3968;299.3553;50.7966597;14.446204276;342.788
-730306.8360;-965110.0436;299.6771;50.796619489;14.446331047;343.11
-730298.5891;-965115.6904;299.9990;50.796579277;14.446457819;343.432
-730290.3423;-965121.3373;300.3208;50.796539065;14.44658459;343.754
-730282.0955;-965126.9841;300.6426;50.796498853;14.446711361;344.076
-730273.8487;-965132.6309;300.9644;50.796458641;14.446838131;344.398
-730265.6019;-965138.2777;301.2862;50.796418429;14.446964901;344.719
-730257.3551;-965143.9245;301.6080;50.796378216;14.447091671;345.041
-730249.1083;-965149.5713;301.9299;50.796338004;14.44721844;345.363
-730240.8614;-965155.2181;302.2517;50.796297791;14.447345211;345.685
-730232.6223;-965160.8755;302.5717;50.796257475;14.447471892;346.005
-730224.7552;-965167.0443;302.8062;50.796212149;14.447594332;346.24
-730216.8881;-965173.2131;303.0407;50.796166823;14.447716772;346.474
-730209.0211;-965179.3819;303.2751;50.796121497;14.44783921;346.709
-730201.1540;-965185.5507;303.5096;50.796076171;14.447961649;346.943
-730193.6602;-965192.1631;303.5660;50.796026438;14.448079698;347
-730186.2848;-965198.9161;303.5660;50.795975308;14.448196353;347
-730178.9157;-965205.6612;304.0090;50.795924241;14.448312905;347.443
-730171.5466;-965212.4063;304.4570;50.795873173;14.448429456;347.891
-730164.7867;-965219.7283;305.1286;50.795816224;14.448538559;348.563
-730158.6224;-965227.5577;305.5657;50.795754028;14.448640271;349
-730153.0288;-965235.8469;305.5651;50.795687039;14.44873485;349
-730147.7437;-965244.3285;305.8812;50.79561796;14.448825464;349.316
-730142.5006;-965252.8361;306.2404;50.795548598;14.448915538;349.675
-730137.3183;-965261.3769;306.6255;50.795478867;14.449004821;350.06
-730132.7079;-965270.2283;307.2547;50.79540567;14.449086667;350.69
-730128.0975;-965279.0798;307.8838;50.795332472;14.449168512;351.319
-730123.4871;-965287.9313;308.5130;50.795259274;14.449250357;351.948
-730119.2296;-965296.9401;309.3486;50.795184245;14.449327547;352.784
-730115.0040;-965305.9630;310.2028;50.79510905;14.449404315;353.639
-730110.7783;-965314.9860;311.0570;50.795033855;14.449481085;354.493
-730106.5526;-965324.0090;311.9112;50.79495866;14.449557854;355.347
-730102.4032;-965333.0726;312.6737;50.79488301;14.449633629;356.11
-730098.5014;-965342.2682;313.1393;50.794805881;14.44970618;356.576
-730094.5996;-965351.4638;313.6048;50.794728753;14.44977873;357.041
-730090.6978;-965360.6594;314.0703;50.794651625;14.449851279;357.507
-730086.7960;-965369.8550;314.5358;50.794574497;14.449923829;357.973
-730082.8942;-965379.0506;315.0013;50.794497368;14.449996378;358.438
-730078.9924;-965388.2463;315.4669;50.794420239;14.450068928;358.904
-730075.0906;-965397.4419;315.9324;50.79434311;14.450141476;359.37
-730071.1887;-965406.6375;316.3979;50.794265982;14.450214026;359.835
-730067.2869;-965415.8331;316.8634;50.794188853;14.450286575;360.301
-730063.3851;-965425.0287;317.3289;50.794111724;14.450359123;360.767
-730059.4833;-965434.2243;317.7945;50.794034596;14.450431671;361.233
-730055.5815;-965443.4199;318.2600;50.793957467;14.450504218;361.698
-730051.5890;-965452.5770;318.6941;50.793880792;14.450577966;362.132
-730047.4291;-965461.6629;319.0703;50.793804955;14.450653929;362.509
-730043.2692;-965470.7488;319.4465;50.793729118;14.450729891;362.885
-730039.1093;-965479.8347;319.8226;50.793653282;14.450805853;363.261
-730034.9494;-965488.9206;320.1988;50.793577445;14.450881814;363.638
-730030.7954;-965498.0091;320.5745;50.793501578;14.450957698;364.014
-730026.7950;-965507.1669;320.9391;50.793424906;14.451031556;364.378
-730022.7946;-965516.3246;321.3036;50.793348234;14.451105415;364.743
-730018.7942;-965525.4823;321.6681;50.793271563;14.451179273;365.108
-730014.7938;-965534.6400;322.0327;50.793194892;14.45125313;365.473
-730010.7933;-965543.7977;322.3972;50.793118221;14.451326989;365.837
-730006.7776;-965552.9471;322.7993;50.793041642;14.451401045;366.239
-730002.7494;-965562.0897;323.2316;50.792965139;14.451475264;366.672
-729998.7212;-965571.2322;323.6639;50.792888637;14.451549482;367.104
-729994.6930;-965580.3748;324.0962;50.792812133;14.4516237;367.537
-729990.6648;-965589.5174;324.5285;50.79273563;14.451697918;367.969
-729986.6366;-965598.6600;324.9609;50.792659127;14.451772136;368.402
-729982.6084;-965607.8026;325.3932;50.792582623;14.451846354;368.834
-729978.5802;-965616.9451;325.8255;50.792506121;14.451920571;369.267
-729974.5520;-965626.0877;326.2578;50.792429617;14.451994788;369.699
-729970.5239;-965635.2303;326.6901;50.792353114;14.452069003;370.132
-729966.4957;-965644.3729;327.1225;50.79227661;14.45214322;370.564
-729962.4675;-965653.5155;327.5548;50.792200107;14.452217436;370.997
-729958.4393;-965662.6580;327.9871;50.792123604;14.452291652;371.429
-729954.4111;-965671.8006;328.4194;50.7920471;14.452365868;371.862
-729950.3829;-965680.9432;328.8517;50.791970596;14.452440083;372.294
-729946.3547;-965690.0858;329.2841;50.791894092;14.452514299;372.727
-729942.3265;-965699.2284;329.7164;50.791817588;14.452588514;373.159
-729938.2983;-965708.3710;330.1487;50.791741084;14.452662729;373.592
-729934.2702;-965717.5135;330.5810;50.791664581;14.452736942;374.024
-729930.2420;-965726.6561;331.0133;50.791588077;14.452811156;374.457
-729926.2138;-965735.7987;331.4457;50.791511573;14.452885371;374.889
-729922.1856;-965744.9413;331.8780;50.791435069;14.452959585;375.322
-729918.1574;-965754.0839;332.3103;50.791358565;14.453033798;375.754
-729914.1292;-965763.2264;332.7426;50.791282061;14.453108012;376.187
-729910.1010;-965772.3690;333.1749;50.791205557;14.453182225;376.619
-729906.0728;-965781.5116;333.6073;50.791129053;14.453256438;377.052
-729902.0446;-965790.6542;334.0396;50.791052548;14.453330651;377.484
-729898.0165;-965799.7968;334.4719;50.790976044;14.453404862;377.916
-729893.9883;-965808.9394;334.9042;50.790899539;14.453479074;378.349
-729889.9601;-965818.0819;335.3365;50.790823035;14.453553286;378.781
-729885.9319;-965827.2245;335.7688;50.790746531;14.453627498;379.214
-729881.9037;-965836.3671;336.2012;50.790670026;14.453701709;379.646
-729877.8755;-965845.5097;336.6335;50.790593521;14.453775921;380.079
-729873.8473;-965854.6523;337.0658;50.790517017;14.453850132;380.511
-729869.8191;-965863.7948;337.4981;50.790440513;14.453924343;380.944
-729865.7909;-965872.9374;337.9304;50.790364008;14.453998553;381.376
-729861.7628;-965882.0800;338.3628;50.790287503;14.454072762;381.809
-729857.7346;-965891.2226;338.7951;50.790210998;14.454146972;382.241
-729853.7064;-965900.3652;339.2274;50.790134493;14.454221182;382.674
-729849.6782;-965909.5077;339.6597;50.790057988;14.454295392;383.106
-729845.6500;-965918.6503;340.0920;50.789981483;14.454369601;383.539
-729841.6218;-965927.7929;340.5244;50.789904978;14.454443811;383.971
-729837.5936;-965936.9355;340.9567;50.789828473;14.45451802;384.404
-729833.5654;-965946.0781;341.3890;50.789751967;14.454592228;384.836
-729829.5372;-965955.2207;341.8213;50.789675462;14.454666437;385.269
-729825.5091;-965964.3632;342.2536;50.789598957;14.454740643;385.701
-729821.6500;-965973.5726;342.7219;50.789521651;14.454812604;386.17
-729818.1678;-965982.9306;343.2704;50.78944256;14.454879556;386.718
-729814.6855;-965992.2887;343.8189;50.789363469;14.454946509;387.267
-729811.2032;-966001.6467;344.3674;50.789284378;14.455013461;387.816
-729807.7210;-966011.0048;344.9159;50.789205287;14.455080412;388.364
-729804.2387;-966020.3628;345.4644;50.789126196;14.455147364;388.913
-729800.7565;-966029.7209;346.0129;50.789047104;14.455214315;389.462
-729797.2742;-966039.0789;346.5613;50.788968013;14.455281267;390.01
-729793.7919;-966048.4369;347.1098;50.788888922;14.455348218;390.559
-729790.2725;-966057.7770;347.7091;50.788810036;14.455415656;391.158
-729786.6005;-966067.0433;348.5172;50.788731993;14.455485096;391.967
-729782.9284;-966076.3095;349.3253;50.788653952;14.455554536;392.775
-729779.2564;-966085.5757;350.1334;50.78857591;14.455623975;393.583
-729775.5843;-966094.8419;350.9414;50.788497868;14.455693416;394.391
-729771.9123;-966104.1082;351.7495;50.788419825;14.455762854;395.2
-729768.2402;-966113.3744;352.5576;50.788341784;14.455832294;396.008
-729764.5682;-966122.6406;353.3657;50.788263742;14.455901732;396.816
-729760.8961;-966131.9069;354.1738;50.788185699;14.455971172;397.624
-729757.2241;-966141.1731;354.9818;50.788107657;14.456040609;398.432
-729753.5520;-966150.4393;355.7899;50.788029615;14.456110048;399.241
-729749.8800;-966159.7056;356.5980;50.787951572;14.456179486;400.049
-729746.2079;-966168.9718;357.4061;50.78787353;14.456248924;400.857
-729742.5359;-966178.2380;358.2142;50.787795487;14.456318361;401.666
-729738.8638;-966187.5043;359.0222;50.787717444;14.456387799;402.474
-729735.1918;-966196.7705;359.8303;50.787639402;14.456457235;403.282
-729731.5197;-966206.0367;360.6384;50.78756136;14.456526673;404.09
-729727.8476;-966215.3030;361.4465;50.787483316;14.45659611;404.898
-729724.1756;-966224.5692;362.2546;50.787405274;14.456665546;405.707
-729720.5035;-966233.8354;363.0626;50.787327232;14.456734982;406.515
-729716.8108;-966243.0948;363.8537;50.787249275;14.456804695;407.306
-729713.0871;-966252.3441;364.6192;50.787171446;14.456874824;408.072
-729709.3633;-966261.5933;365.3846;50.787093618;14.456944954;408.837
-729705.6396;-966270.8425;366.1501;50.78701579;14.457015082;409.603
-729701.9158;-966280.0917;366.9155;50.786937962;14.457085211;410.369
-729698.1921;-966289.3409;367.6810;50.786860133;14.457155339;411.134
-729694.4683;-966298.5901;368.4464;50.786782305;14.457225467;411.9
-729690.7446;-966307.8393;369.2119;50.786704477;14.457295594;412.666
-729687.0208;-966317.0885;369.9773;50.786626649;14.457365723;413.431
-729683.2971;-966326.3377;370.7428;50.78654882;14.457435849;414.197
-729679.5733;-966335.5869;371.5082;50.786470992;14.457505977;414.962
-729675.8496;-966344.8361;372.2737;50.786393163;14.457576104;415.728
-729672.1258;-966354.0853;373.0391;50.786315335;14.457646231;416.494
-729668.4154;-966363.3438;373.7509;50.786237407;14.457716188;417.205
-729664.7312;-966372.6206;374.3575;50.786159285;14.457785811;417.812
-729661.0469;-966381.8973;374.9641;50.786081163;14.457855436;418.419
-729657.3626;-966391.1741;375.5707;50.78600304;14.457925061;419.026
-729653.6784;-966400.4508;376.1773;50.785924918;14.457994684;419.633
-729649.9941;-966409.7276;376.7839;50.785846796;14.458064308;420.239
-729646.3098;-966419.0044;377.3905;50.785768673;14.458133932;420.846
-729642.6256;-966428.2811;377.9971;50.785690551;14.458203554;421.453
-729638.9413;-966437.5579;378.6037;50.785612428;14.458273177;422.06
-729635.2571;-966446.8346;379.2103;50.785534306;14.458342799;422.666
-729631.5728;-966456.1114;379.8168;50.785456183;14.458412422;423.273
-729627.8885;-966465.3882;380.4234;50.78537806;14.458482045;423.88
-729624.2043;-966474.6649;381.0300;50.785299938;14.458551666;424.486
-729620.5200;-966483.9417;381.6366;50.785221815;14.458621288;425.093
-729616.8358;-966493.2184;382.2432;50.785143692;14.458690909;425.7
-729613.1549;-966502.5021;382.7479;50.785065503;14.458760496;426.205
-729609.4773;-966511.7925;383.1531;50.784987251;14.45883005;426.61
-729605.7989;-966521.0825;383.5585;50.784909003;14.458899614;427.016
-729602.0986;-966530.3637;383.9678;50.78483086;14.458969468;427.425
-729598.3984;-966539.6449;384.3771;50.784752717;14.459039321;427.835
-729594.6981;-966548.9261;384.7864;50.784674574;14.459109175;428.244
-729590.9979;-966558.2073;385.1957;50.784596431;14.459179027;428.654
-729587.2976;-966567.4885;385.6050;50.784518288;14.459248881;429.063
-729583.5974;-966576.7697;386.0144;50.784440144;14.459318733;429.473
-729579.8972;-966586.0509;386.4237;50.784362001;14.459388584;429.882
-729576.1969;-966595.3321;386.8330;50.784283858;14.459458437;430.292
-729572.4967;-966604.6133;387.2423;50.784205714;14.459528288;430.701
-729568.7964;-966613.8945;387.6516;50.784127571;14.459598141;431.11
-729565.0962;-966623.1757;388.0609;50.784049428;14.459667991;431.52
-729561.3959;-966632.4569;388.4702;50.783971284;14.459737843;431.929
-729557.8636;-966641.7900;389.1021;50.783892474;14.459805435;432.561
-729554.3664;-966651.1339;389.7805;50.783813524;14.459872554;433.24
-729550.8692;-966660.4779;390.4590;50.783734573;14.459939672;433.919
-729547.3720;-966669.8218;391.1374;50.783655623;14.460006791;434.597
-729543.8748;-966679.1657;391.8159;50.783576674;14.460073909;435.276
-729540.3775;-966688.5097;392.4943;50.783497723;14.460141029;435.954
-729536.6660;-966697.7714;393.1585;50.783419767;14.460210999;436.619
-729532.9389;-966707.0272;393.8216;50.783341882;14.460281176;437.282
-729529.2119;-966716.2829;394.4848;50.783263998;14.460351352;437.945
-729525.4848;-966725.5387;395.1479;50.783186113;14.46042153;438.609
-729521.7577;-966734.7945;395.8111;50.783108228;14.460491707;439.272
-729518.0307;-966744.0502;396.4742;50.783030344;14.460561882;439.935
-729514.3036;-966753.3060;397.1374;50.782952459;14.460632058;440.598
-729510.5766;-966762.5618;397.8005;50.782874574;14.460702233;441.262
-729506.8495;-966771.8176;398.4637;50.782796689;14.460772409;441.925
-729503.1225;-966781.0733;399.1268;50.782718805;14.460842583;442.588
-729499.3954;-966790.3291;399.7900;50.782640919;14.460912759;443.252
-729495.6683;-966799.5849;400.4531;50.782563034;14.460982934;443.915
-729491.9413;-966808.8406;401.1163;50.78248515;14.461053108;444.578
-729488.1887;-966818.0802;401.8503;50.78240744;14.46112361;445.312
-729484.3914;-966827.2913;402.7080;50.782330039;14.461194685;446.17
-729480.5941;-966836.5024;403.5658;50.782252637;14.461265759;447.028
-729476.7969;-966845.7136;404.4235;50.782175234;14.461336832;447.886
-729472.9996;-966854.9247;405.2813;50.782097833;14.461407906;448.744
-729469.2023;-966864.1358;406.1391;50.782020431;14.46147898;449.602
-729465.4050;-966873.3470;406.9968;50.781943029;14.461550054;450.46
-729461.6078;-966882.5581;407.8546;50.781865627;14.461621126;451.318
-729457.8105;-966891.7692;408.7124;50.781788225;14.461692199;452.176
-729454.0132;-966900.9803;409.5701;50.781710823;14.461763272;453.033
-729450.2160;-966910.1915;410.4279;50.78163342;14.461834344;453.891
-729446.6461;-966919.5132;411.0120;50.781554756;14.461902435;454.476
-729443.1094;-966928.8511;411.5562;50.781475906;14.46197009;455.02
-729439.5726;-966938.1889;412.1004;50.781397058;14.462037746;455.564
-729436.0359;-966947.5268;412.6446;50.781318209;14.462105401;456.109
-729432.4992;-966956.8646;413.1888;50.78123936;14.462173056;456.653
-729428.9625;-966966.2025;413.7330;50.781160511;14.46224071;457.197
-729425.4257;-966975.5403;414.2773;50.781081663;14.462308366;457.742
-729421.8890;-966984.8781;414.8215;50.781002814;14.462376019;458.286
-729418.3523;-966994.2160;415.3657;50.780923964;14.462443673;458.83
-729414.8156;-967003.5538;415.9099;50.780845116;14.462511327;459.375
-729411.2788;-967012.8917;416.4541;50.780766266;14.462578981;459.919
-729407.7875;-967022.2555;416.8047;50.780687131;14.462646046;460.27
-729404.3041;-967031.6238;417.1216;50.780607945;14.462713009;460.587
-729400.8207;-967040.9922;417.4385;50.780528759;14.462779972;460.904
-729397.3374;-967050.3605;417.7553;50.780449573;14.462846932;461.221
-729393.8540;-967059.7288;418.0722;50.780370388;14.462913894;461.538
-729390.3706;-967069.0971;418.3890;50.780291202;14.462980856;461.855
-729386.9546;-967078.4801;418.8957;50.780211803;14.463046899;462.362
-729383.5927;-967087.8754;419.5340;50.780132229;14.463112206;463
-729380.1692;-967097.2711;419.5340;50.780052726;14.463178378;463
-729377.6425;-967106.9236;419.7094;50.779969842;14.463232446;463.176
-729375.5286;-967116.6943;419.9657;50.779885402;14.463280943;463.432
-729373.4148;-967126.4649;420.2219;50.779800962;14.463329439;463.689
-729371.3009;-967136.2356;420.4781;50.779716522;14.463377935;463.945
-729369.4308;-967146.0552;420.7264;50.779631348;14.463423101;464.193
-729367.6272;-967155.8881;420.9725;50.779545975;14.463467358;464.44
-729365.8235;-967165.7210;421.2187;50.779460602;14.463511617;464.686
-729364.0199;-967175.5540;421.4648;50.779375229;14.463555874;464.932
-729362.2163;-967185.3869;421.7110;50.779289856;14.46360013;465.179
-729360.4126;-967195.2198;421.9571;50.779204483;14.463644388;465.425
-729358.6090;-967205.0527;422.2032;50.77911911;14.463688644;465.671
-729356.8054;-967214.8856;422.4494;50.779033737;14.463732901;465.917
-729354.8477;-967224.6887;422.6844;50.778948817;14.463779264;466.153
-729352.8123;-967234.4767;422.9138;50.778864126;14.463826689;466.382
-729350.7769;-967244.2646;423.1432;50.778779437;14.463874115;466.612
-729348.7414;-967254.0526;423.3726;50.778694747;14.463921541;466.841
-729346.7124;-967263.8385;423.6909;50.778610067;14.463968872;467.16
-729344.6977;-967273.6198;424.2075;50.778525411;14.464015994;467.676
-729342.6830;-967283.4011;424.7241;50.778440755;14.464063115;468.193
-729340.6682;-967293.1824;425.2408;50.778356099;14.464110237;468.71
-729338.6535;-967302.9638;425.7574;50.778271442;14.464157358;469.227
-729336.6388;-967312.7451;426.2740;50.778186786;14.464204478;469.743
-729334.6241;-967322.5264;426.7906;50.77810213;14.464251599;470.26
-729332.6094;-967332.3077;427.3072;50.778017474;14.464298719;470.777
-729330.5947;-967342.0890;427.8239;50.777932817;14.464345839;471.294
-729328.5799;-967351.8703;428.3405;50.777848161;14.46439296;471.811
-729326.5652;-967361.6516;428.8571;50.777763505;14.46444008;472.327
-729324.5505;-967371.4329;429.3737;50.777678849;14.4644872;472.844
-729322.5273;-967381.2078;429.9702;50.77759426;14.464534426;473.441
-729320.5004;-967390.9799;430.6014;50.777509701;14.464581699;474.072
-729318.4735;-967400.7519;431.2325;50.777425142;14.464628971;474.703
-729316.4467;-967410.5240;431.8637;50.777340582;14.464676243;475.335
-729314.4198;-967420.2961;432.4948;50.777256023;14.464723515;475.966
-729312.3929;-967430.0682;433.1260;50.777171463;14.464770787;476.597
-729310.3660;-967439.8402;433.7571;50.777086905;14.464818059;477.228
-729308.3391;-967449.6123;434.3883;50.777002345;14.464865331;477.86
-729306.3123;-967459.3844;435.0194;50.776917786;14.464912601;478.491
-729304.2854;-967469.1564;435.6506;50.776833227;14.464959872;479.122
-729302.2585;-967478.9285;436.2818;50.776748667;14.465007144;479.754
-729300.2316;-967488.7006;436.9129;50.776664108;14.465054415;480.385
-729298.2048;-967498.4727;437.5441;50.776579548;14.465101685;481.016
-729296.1779;-967508.2447;438.1752;50.776494989;14.465148955;481.647
-729294.1510;-967518.0168;438.8064;50.77641043;14.465196226;482.279
-729292.1241;-967527.7889;439.4375;50.77632587;14.465243496;482.91
-729290.0972;-967537.5610;440.0687;50.77624131;14.465290767;483.541
-729288.0704;-967547.3330;440.6998;50.776156751;14.465338035;484.173
-729286.0435;-967557.1051;441.3310;50.776072192;14.465385305;484.804
-729283.9511;-967566.8773;441.5270;50.775987711;14.465433495;485
-729281.8267;-967576.6488;441.5316;50.775903275;14.465482133;485.005
-729279.2701;-967586.2861;442.2977;50.775820562;14.465536584;485.771
-729275.2443;-967595.3727;442.5270;50.775744546;14.465610611;486
-729270.1370;-967603.9598;442.5270;50.775674297;14.465698869;486
-729264.0622;-967611.8323;443.0182;50.775611592;14.465799341;486.492
-729256.9766;-967618.7958;443.9513;50.775558216;14.465912262;487.425
-729249.1753;-967624.9956;444.5260;50.775512515;14.466033767;488
-729240.9964;-967630.7154;444.5260;50.775471549;14.466159652;488
-729231.3573;-967633.3777;444.5260;50.775459594;14.466300165;488
-729221.6098;-967635.5815;444.5265;50.775451855;14.466441319;488
-729211.7230;-967636.9686;444.5270;50.775451559;14.466582859;488
-729201.7620;-967637.2489;444.5270;50.775461211;14.466723312;488
-729191.8184;-967636.1882;444.5270;50.775482785;14.466860942;488
-729182.0442;-967634.0821;444.5270;50.775513463;14.466994181;488
-729172.3451;-967631.6556;444.5270;50.775546902;14.467125749;488
-729162.7019;-967629.0314;444.5081;50.775582034;14.467256152;487.981
-729153.5838;-967624.9466;444.0904;50.775629534;14.467376371;487.563
-729144.4657;-967620.8617;443.6727;50.775677034;14.467496589;487.145
-729135.3476;-967616.7769;443.2550;50.775724534;14.467616808;486.727
-729126.2295;-967612.6921;442.8373;50.775772033;14.467737027;486.31
-729117.1805;-967608.4760;442.3320;50.775820618;14.467856023;485.804
-729108.3287;-967603.8854;441.5765;50.775872297;14.467971529;485.049
-729099.8064;-967598.8267;440.2586;50.775927743;14.468081507;483.731
-729091.3068;-967593.7359;438.9023;50.775983447;14.468191104;482.374
-729082.8071;-967588.6451;437.5459;50.776039151;14.468300703;481.017
-729074.2552;-967583.7721;439.2751;50.77609298;14.468411455;482.747
-729065.4521;-967579.4627;441.0119;50.776142095;14.468526819;484.483
-729056.0160;-967576.7464;442.7274;50.776177793;14.468654139;486.199
-729046.3044;-967576.5839;445.1059;50.776191082;14.468790241;488.577
-729036.4129;-967577.3002;446.1474;50.776196764;14.468930559;489.618
-729026.6366;-967579.0639;446.8770;50.776192976;14.469071273;490.348
-729016.9910;-967581.5510;447.5290;50.776182587;14.469211542;491
-729007.0136;-967582.0790;447.7606;50.776190049;14.469352705;491.231
-728997.0495;-967582.5102;448.4896;50.776198358;14.469493494;491.96
-728987.0855;-967582.9414;449.2187;50.776206666;14.469634283;492.689
-728977.1974;-967583.8979;450.2381;50.776210204;14.469775015;493.709
-728967.3655;-967585.2436;451.4727;50.776210206;14.469915706;494.943
-728957.5318;-967586.5896;452.6914;50.776210207;14.470056424;496.162
-728947.6869;-967587.9372;453.8148;50.776210208;14.470197301;497.285
